annual_income,loan_amount,credit_score,existing_debts,loan_duration,approved
81956.12112864887,5000.0,657.4512385096334,42936.422997754846,24,0
70051.74087252353,23192.570960659672,592.7361480575796,22296.233828345335,48,0
69484.67871548334,97606.98971099273,617.6497330575027,16090.750166266522,24,0
74078.02769425578,5000.0,719.491481091139,0.0,120,1
20000.0,45794.66210523968,599.9245581309297,21621.038518415902,24,0
82703.66039960946,85168.24878824205,516.6033369012109,51123.837522353984,84,0
78374.06382040808,47202.18003374706,706.3453521601239,39352.88824905979,24,0
29499.506142705082,37849.66785647908,676.5849648508284,22622.87444388357,48,0
52677.58578977396,53882.65030445901,682.8659498172315,24550.667130501657,36,0
58820.78137117106,39406.3945999266,712.583865753571,9672.254578219154,12,1
55965.09646794802,50925.484782708176,695.6641527307945,14642.96556835216,60,1
70015.79899705604,29498.56890439611,652.8728692471304,22213.987633765235,60,1
102941.0034549355,83260.23259867172,850.0,22259.51510477664,48,1
92453.00183018486,92697.94763196983,521.5031253698046,35161.2489935459,12,0
20633.424197057815,45998.29033665132,591.3582721511442,34431.24399111944,24,0
78662.09970918146,8405.317379262706,746.7334364678167,27808.50170316624,120,1
99867.99958606229,34284.70489059814,664.2586292095574,5012.807327010669,120,1
71604.25562067608,44480.34019691107,725.7923034011238,5578.770182272958,84,1
92729.412755579,65166.16630709624,666.9756429536872,6681.627945731216,60,1
120368.11337102295,19759.60330487966,787.4056551159981,23532.804338099926,120,1
90711.28638320944,26925.13044073548,549.2489144366755,0.0,24,0
67479.25786925186,65320.28413576422,784.2459889406709,19905.873913030675,84,1
91352.65422254261,78167.26496118674,767.0996493204267,41129.640746812045,48,1
64346.63499290674,31352.178644879474,528.971088576962,30002.3905202096,84,0
60717.091298548665,10003.488381470117,713.0665409887673,14739.085835813246,48,1
49457.57292858802,148523.54603863653,645.696006776341,9526.168793753295,84,0
106902.40076496324,73499.1271126614,589.3417980880936,32085.729271650234,48,0
35447.140021739964,41989.88714698905,461.13808102822804,24590.830490784097,36,0
105971.03174034349,76070.93826592519,548.9186328882683,16303.51321125889,48,0
74995.92371221114,46266.301108567335,720.8112140184589,11164.53681640788,24,1
20000.0,76014.7066730056,731.3841269260557,21145.744845309113,36,0
71029.47878974264,54781.79593328667,628.9289519423828,15454.448540195172,24,0
20000.0,52738.1569450272,731.6985143143285,31765.69354875072,84,0
78765.24050493108,46592.54395307634,744.5260077894137,38617.53643968075,48,0
86556.94448966972,6578.559996107302,665.4639958626348,0.0,36,1
42229.3213304384,108142.8469817942,577.7666376149796,1612.706412067404,84,0
63706.43087866747,21753.982391967696,694.1054112815644,40220.842814730975,12,0
118624.72301250859,9199.292710682166,698.6984707658863,22487.28413995933,48,1
44827.5988721419,43614.20351730898,717.3944390350309,3025.240448167373,120,1
28232.772388301986,21155.8455946848,736.5403270002239,34748.774099909635,36,0
104449.90207387797,48448.61628319187,513.7835428078779,25125.27649833249,84,0
118877.61571592384,70632.91545685305,599.0070754634257,53048.68642887339,36,0
60110.87015543542,79859.08701587669,460.1378654312181,16470.47484101688,36,0
90343.89106225068,74441.92164865046,724.6996038355347,36630.55995603069,60,0
100244.27746592643,40831.03835642959,628.7688552019583,0.0,36,0
37725.47302384848,51487.754829847574,693.0814070697415,40940.41325245358,12,0
45440.82493896395,62236.371526924726,502.43212518098414,34162.40087316732,48,0
96926.23539464205,5000.0,790.0980849693051,44065.21150690659,48,1
110550.42836125528,67117.54100359579,530.5660835380725,36658.70476263103,48,0
76886.42580523064,6281.021372485055,727.4563304382459,18514.27721186483,36,1
33605.56939493837,111210.39796719467,661.7950170892542,2433.1015394471215,48,0
119611.83335098324,37864.54746074914,631.055722247382,10969.206494539432,12,0
44070.87306564106,44453.744684162266,622.9839893387826,0.0,120,0
49945.86656485645,26908.787022864337,586.193699068387,6186.5145322443495,120,0
70270.13503468865,31100.89904432931,779.5196176900769,26387.920238126488,60,1
106624.81262144323,118222.80707429719,651.2612834352243,19283.706817622206,12,1
85619.2792965667,78211.09065869893,523.077846964678,16646.147898016683,60,0
72445.96501085731,5000.0,611.603979796516,8103.4562607875305,48,0
73898.65590354319,95126.3870205569,662.8339027202938,0.0,120,1
61305.44005930398,85797.26825424295,739.7805281445326,22731.246698558745,84,1
76744.18543555519,41563.626131351346,589.5380279482793,25687.402887029653,24,0
20000.0,59200.90826089513,596.2223444195453,5126.546599299265,120,0
51101.77622790605,49551.67761736777,652.3432127147405,11998.3959475442,120,1
67239.65804750343,109177.39713340797,737.3424819947326,43132.001811341426,60,0
25469.577491414784,26111.294330237288,513.124546440397,37392.46930360451,12,0
71589.6995343468,54380.318293271805,700.5354630991745,0.0,12,1
53865.86337041635,37155.64007021586,603.5937469871344,18730.45419153866,84,0
112664.2709494647,7008.7878614643705,617.5567418251513,41824.335235583785,120,0
107190.59175644569,115749.14765164962,850.0,16753.68504038721,120,1
46025.832926455114,14553.002626927628,630.3530775448475,15965.852173892556,24,0
55474.86865299914,56603.87562463328,725.469375030858,36391.06440114615,60,0
57781.57303174822,5000.0,721.8913837203348,34806.03866412824,60,0
46450.21571521132,38027.8838227072,531.9976085901493,34029.550180709,12,0
65850.7495208438,62659.06464300372,465.46056747770956,16070.228762388044,60,0
37251.537933372296,25257.980614929118,732.098209241691,29943.3202441257,24,0
26081.539951874212,67604.05552206966,541.6453807551482,42421.18270932831,60,0
78681.33671700806,41928.76724335753,483.5817045428973,19251.894522971346,60,0
78885.88752665432,84802.4753719584,752.6162214844198,13948.855680294946,24,1
35870.527210200235,90852.8274002067,548.0573266224408,38451.089586344526,48,0
86860.662922878,32397.65717809965,572.7482524315606,50681.597043456844,60,0
41052.66812504006,52301.9857817887,847.4373155089295,51725.07325348733,84,0
67594.95714113943,55503.62679416698,484.0264638618429,14382.327503375745,12,0
84610.32037837368,68580.47886304096,524.3713958593074,15889.396257546621,36,0
58991.62305888861,50431.459887327976,604.030185752608,4562.5650029517565,12,0
73642.22736423403,55706.328780285265,625.9743160165577,21770.784866221973,120,0
44507.11068337285,42697.805756146416,560.6254717882347,3888.216028137247,84,0
54106.00249715708,53457.19600916055,534.1344902677083,12100.498374387591,12,0
53824.21707358979,88938.20580605397,800.9994324431931,30516.94697243585,48,1
37602.64960379283,69382.49723635563,676.2986124104716,25849.66115209095,48,0
54696.77510652654,71037.66918330107,708.5168744209188,0.0,12,1
20000.0,71692.10972406736,636.2774823441464,43554.384474115795,60,0
45265.387585736855,45385.73666356893,678.9454948859136,3695.058692723951,120,1
51453.735198909875,59564.81130738591,743.290166110959,5585.991141814946,12,1
52314.607425138594,17444.78964992766,550.3700985454665,1416.1677235332609,84,0
52755.07662387664,88064.2296895087,676.4835996517982,10080.749921539866,60,1
58147.07400419613,5000.0,719.604231340789,6547.904320012585,24,1
74383.24554258192,47385.548229937245,804.4797346384261,6913.498382166463,120,1
86235.51222397567,84226.87931450823,844.7890979801762,0.0,24,1
40507.04319455199,9083.961991119751,656.9859796981762,21948.91088080721,120,0
23903.974338325665,61993.397528505535,763.8638949687135,23480.977517233398,48,0
28738.66763270691,29577.006602629193,382.9832066628453,53666.10106838315,36,0
45383.91236415219,38935.90204433394,805.2282909376714,27295.114964983404,36,0
49442.360465504724,78378.22881918313,577.4116338279197,12551.164704227816,84,0
36900.11801407628,55941.707776554504,625.8902551012109,1989.2753228986803,48,0
21116.500072503164,5000.0,694.1104484367021,18555.85310301107,24,0
46316.37517577435,20707.23380805205,634.6557632684486,26730.84334088839,48,0
65442.79860341914,79260.07204666278,669.6453379568135,12449.770710214321,24,1
77850.88397506694,63468.28154578993,808.7692968226144,20915.240395228582,60,1
43277.308406750366,102444.06717572853,611.5779954654029,48460.31141088231,84,0
47610.06533569698,100479.42782039891,541.3076183499446,14238.348094412553,120,0
32199.050734580676,39732.64609559625,831.3463857298551,0.0,24,1
59056.82488875671,125097.13415208465,702.6764217004677,33102.30181087152,120,0
34547.140974275564,50734.390095557326,842.2238975313463,24714.821687225805,24,0
77193.834397236,21119.943967729236,736.3629910578904,0.0,24,1
20000.0,30990.80402268268,517.6405607986563,26414.65515914442,36,0
49211.10982642612,5000.0,714.5384671756881,5032.0467629338,24,1
69033.22017575227,98210.57024747843,551.6051934117445,26619.83603546609,12,0
65515.03548967513,97842.8596713159,650.7431802439667,48608.952638064366,60,0
140791.00991941488,19534.776835600373,642.4285596392242,17345.45998485168,120,0
70494.00073703722,43163.47134854282,488.2336195366944,36249.06798554729,36,0
29878.362094739692,52868.22632337733,568.7189510438213,1572.6902322143433,120,0
57136.072587327806,21189.408435736586,850.0,0.0,12,1
20000.0,5000.0,673.8377404841165,50260.55708593507,36,0
57582.00752109717,43689.271886692644,632.4403865337048,24617.225203345057,36,0
35008.31828997724,40367.617116222595,831.2890219940925,29550.049117420065,12,0
87461.70826680485,38347.66277033674,610.3764689930831,37280.33454268065,120,0
43513.79176213396,56681.481878028935,640.857963803088,12082.777853030635,48,0
56497.0225261426,92885.58975577977,749.080285612285,32376.745396440012,84,0
40933.2647578679,40907.21840924822,609.9264201383651,30103.162434632257,84,0
112165.54055559993,55113.28996164088,575.3479260647499,577.9276882645354,84,0
50362.71701646265,71806.11571234808,424.6243584639283,42694.7796711903,48,0
114976.71130437605,66624.28779538246,556.3501686617238,39602.90773969299,24,0
84424.552863548,31567.29426656474,555.3972254010387,744.2414144340764,12,0
74462.00182006159,52891.31369342108,665.856669546861,23004.296621926922,24,1
71061.9944195256,66426.19460507159,588.9541734272224,16533.80394630584,84,0
71813.91894648754,16149.459874676671,850.0,41274.61204888906,48,1
20000.0,87906.17032389523,544.2371069765194,0.0,12,0
51633.4981754773,92947.66715642333,790.0646686857406,74036.22536315794,12,0
85354.73913552964,28316.592336665188,671.9752955127549,17382.73745942188,12,1
58533.084495776835,55810.10055044506,730.6774035712389,31076.677492717863,24,0
20000.0,69268.34770013095,724.6019594735869,40812.47498004205,36,0
58427.86648267592,33631.57531013742,428.17644696875834,17060.009852447834,36,0
111123.16548766474,64448.41537064283,648.8447321023443,18275.871716070822,84,0
97406.75146604158,54897.66878876496,623.7771862766168,12457.536592720582,36,0
58139.879719019045,5962.454670835978,536.7021905308733,6718.015608033231,120,0
88543.4783117426,63774.83947935674,695.9626037215868,24077.887216890813,12,1
49004.789388958445,16995.72751186893,821.6540315877471,17970.99979737568,48,1
20000.0,78176.08554986141,382.6996356115934,12359.387025117563,24,0
32266.020356113368,29863.667745983337,596.5530324158279,13235.540779494473,24,0
106886.66305524594,45161.43699016565,525.4233835886378,28643.501808397137,48,0
51780.20754512087,91168.36740339725,657.1777826237693,8036.547059741835,36,1
52698.480618749454,64891.449395865355,617.4378716850003,16295.528474116554,84,0
51004.85411175358,17615.78241276364,589.4322787242822,33480.0108768366,60,0
117124.09768719021,19552.502876027487,718.9506828329058,23708.382051039494,48,1
108778.7674608619,32020.916341288237,813.6181301057098,4256.61100462086,36,1
126563.40700344402,61839.322500699986,850.0,19641.933968795453,12,1
55228.64368799846,60748.994447983045,576.0370951531412,26555.324317144536,48,0
68868.73466241285,24706.930860113924,467.9124448181931,34839.082868543635,36,0
20000.0,14983.715431569224,705.919643407834,8669.319998826491,24,0
104308.03278354823,58447.50215257503,811.0484735323204,11622.054159482981,60,1
24966.613461961948,44544.19802629514,731.3689967040729,9572.600169197052,60,1
66503.26691287887,114716.47662343213,810.6347039530311,10317.197009123172,60,1
27080.924171014674,51098.10969689237,627.451332939788,26075.070735456728,36,0
42333.99519783912,104427.58483100825,589.0425560226872,28917.336948254735,36,0
34882.12706850899,14888.4920568698,661.5435907401312,35763.55239324625,12,0
41763.742179725465,5000.0,616.9446812633112,18632.37636386347,60,0
43826.31890553064,16397.446024233963,716.3094021340344,0.0,120,1
43551.93615224768,85673.89344360399,746.976777800349,30042.052466861947,24,0
85000.01735340922,102683.04769080601,754.8083664571886,22387.155176113756,84,1
26854.116208124397,26534.61638142098,701.059267080439,20899.542189740045,60,0
66616.242810416,36183.01910721327,674.58223266753,748.9476753316667,48,1
96538.77456916675,14930.572693625007,729.4426689250848,17062.462045919885,48,1
44604.10906459812,5000.0,453.7008092347279,2095.178208114223,24,0
38462.433277571945,71552.35093329889,671.0570752333942,27229.47482668639,36,0
53084.261244592475,56690.60908886489,655.2478057170451,13551.5895694424,84,1
95391.7562508213,50314.63948021626,671.3080395971555,12206.984054531626,120,1
65823.22892860073,7998.303885098598,641.2376453745769,0.0,60,0
44063.571161772044,99198.70045485982,693.1855493461616,35406.438045260635,84,0
74516.29953564118,34899.297858515805,592.5397078465985,16121.530531559667,48,0
26931.2355049073,66008.79274449428,762.952342945363,21304.711555066362,24,0
80440.78531328843,6363.157842658264,697.3649777413474,8967.64863961168,120,1
72258.21923105302,44284.24431139888,665.068585788386,0.0,120,1
50765.74586583348,58741.23368715752,580.248342936388,12025.616177341195,12,0
34842.426046583074,59812.25654159923,731.5316885207906,14426.879933409298,48,0
33399.57233149628,54639.45629709875,670.6659698494491,24391.40031372264,48,0
76044.52009037731,64835.674761463175,574.4516606463084,14674.513836663018,60,0
96869.41507467185,16084.386319011166,644.3338457586761,9224.767104540813,36,0
40880.76758913616,55921.178163189805,712.908261924124,0.0,48,1
73751.60110654452,53412.73050440832,705.1573538819825,20726.802431341224,48,1
20000.0,56950.18052585183,698.7008967808155,8051.597093436991,120,0
42461.468080284016,52170.356519575456,659.2531391741077,39812.098006485474,60,0
59068.23201387294,11803.616782598074,752.5819533301897,22252.19992007153,36,1
32709.497490544993,10466.00743673079,773.779650381161,28431.54260049486,84,0
31904.808756312123,5000.0,723.732261567554,16268.170005662427,12,0
39966.61330593341,74526.03529535893,591.2548725144293,23019.204346518673,84,0
68765.7818497912,74829.72529205595,544.1938282709482,6639.2702634462,120,0
54380.12944780876,75306.50873666361,595.6060233028406,2326.7176149559127,12,0
20000.0,59203.698873843554,845.3656747976723,20226.96616022835,12,0
20000.0,5000.0,678.1695913827353,28555.874828016138,12,0
41794.04466428474,19198.68524644202,850.0,0.0,36,1
73730.59758160656,55112.46252779336,637.9801656412563,12513.447637939385,12,0
20000.0,54065.54008375386,624.1186329507078,47631.83161832587,60,0
45008.09471545108,43317.55360543937,642.5943463355926,27188.413275049323,60,0
44212.56430447737,61067.5160872474,640.7825919946697,43064.690505357474,60,0
101650.13334625344,50349.551230557365,572.6349088132275,10489.325723171229,120,0
48449.34564861409,53623.11396654085,535.1151731833323,13131.4135250834,12,0
71489.66954222786,30828.040015039514,700.1336627180863,34500.99980516761,60,0
64237.714202623894,79460.3295836477,755.4900717597363,29352.805330674884,120,1
20000.0,37076.85173958848,850.0,18584.231359104724,60,0
83046.21649895213,10080.527509381209,606.6287093308978,1062.2628609724306,24,0
66461.89516368863,26870.029615438143,614.7344513135924,37352.77943340366,12,0
75248.05919023769,39546.01425914059,572.8770705548983,57653.42221291567,60,0
177787.13119308982,79820.0836510654,762.5727429373567,0.0,84,1
20000.0,48731.96004695621,731.4987454796265,41054.28724624158,36,0
111740.89949283325,44415.55343103053,562.3065418125474,12975.48286013943,60,0
51376.57441798934,12540.097257121182,559.7801913027057,14997.970234427754,24,0
68619.86713209028,73564.47769488729,745.2514758595897,24044.59231307501,36,1
58634.632640962736,30441.43537929843,688.3196151208408,1917.150812900043,36,1
47272.90999805869,46999.164231759925,725.8388713011144,19442.92332583422,84,0
42905.01215283724,94405.49230645594,561.7231521661087,0.0,120,0
69885.26206719027,65262.899931479136,462.22751360897934,27141.23734667307,120,0
20000.0,5000.0,562.503498331983,53505.830569447535,84,0
82517.37502565296,5000.0,718.7766730011227,10407.027662545066,120,1
47514.167853442385,48070.68649642262,850.0,17468.849925624323,84,1
26097.919828789265,13617.781553755849,607.0536010472392,18207.827358908773,120,0
46499.614260125585,69456.40242898994,850.0,34797.02890986504,48,0
97714.47650587719,51267.89194894938,732.9819767491688,26083.585535777016,24,1
43939.947389513305,54961.54307071589,510.6967698291174,33805.19015527893,120,0
70753.60854628861,28797.70455072941,671.4033837811032,12406.46997196441,24,1
38071.3117285358,102241.50965860116,736.3974278411861,26503.535072296945,60,0
82737.65549770859,135277.81184031378,407.45171014473135,0.0,120,0
80565.23216370612,41642.458287298556,714.4451157913381,30011.93857983544,24,1
115458.26499889235,60591.17745245003,767.2721179823112,1733.1093680710546,36,1
54733.08163502353,52922.52029192938,689.8868124131143,15086.091777501118,36,1
80059.6441427372,42209.39409676794,643.8278789318576,31178.76662966307,60,0
62942.02618616834,25037.8859680161,632.7073416998593,0.0,36,0
98876.15345589042,17450.960375585684,626.8677672308178,36341.49197333038,120,0
38435.02837173809,15932.08203423427,532.4020196232891,18135.427830669138,60,0
82350.15938631844,62157.200766474365,581.2476168095033,41796.732294308575,84,0
54159.08111649955,34409.765653890936,608.3405954347841,6457.337614463202,48,0
58074.354686745064,5000.0,661.3494346225742,0.0,24,1
62752.57453345119,63345.74661794967,594.3185242342934,19565.799269929426,24,0
67567.21189280032,48852.161526075324,563.087075750207,28806.141017708633,24,0
56513.12870634125,90400.19004203437,725.9770859125845,30064.05408215332,48,0
66441.3954951158,61193.67191273028,687.0613971947855,2967.67796109146,24,1
107343.54172686554,5639.79211069108,596.0770463210433,0.0,84,0
89563.49056845656,5000.0,700.6278471487587,15315.140391476529,48,1
86074.63777490689,28415.828469861877,604.6842106314065,27746.65985713386,48,0
46333.81421928388,31246.777379190422,656.306502948812,26986.80173159481,60,0
33322.77515315027,78294.776030005,747.5044054722866,43581.89504708217,84,0
88659.01674713258,49733.8720313128,589.6258906833737,14398.171978738745,12,0
86281.40377589382,84010.65494295527,532.7588392166257,0.0,120,0
104180.12027252946,10255.008328920958,635.4865416978658,37949.996574263525,12,0
41880.581220923115,78957.93153141344,513.6534983814538,22927.929711661312,60,0
53113.54033918959,71629.67460292758,622.2551490649024,24232.818657513664,60,0
20000.0,5000.0,621.9362520686543,31506.355881598756,60,0
48225.86681817381,89678.53523782318,403.6315876094437,38954.65385552992,24,0
89897.11531738342,52803.75475299058,703.063516374451,19654.70023774696,120,1
46005.13862315406,61761.33511605517,631.731023331868,37648.27449992104,120,0
79214.39385602472,24053.11662714732,768.1896452771936,28282.043962126772,36,1
54284.90682006566,88257.41038765917,671.5531979794082,10166.264130380016,60,1
69721.71084664682,14424.430122833903,723.5608570315549,16501.42291747233,48,1
25569.258305529984,74962.76055121838,769.0038753207043,29251.16035097759,12,0
62556.283489017034,74618.22427726013,636.8282917229254,9367.628536341568,24,0
20000.0,20774.977154833337,649.9176811136098,33296.88653204679,84,0
54393.11525514045,109501.20798267722,492.64567766097684,22372.752512708103,36,0
20000.0,56945.85440652558,773.9537745234242,25724.27358649727,12,0
96179.83549640447,69616.77830813073,635.4302600278445,41607.57985325229,12,0
83322.22058293533,5000.0,549.4269449652019,25348.50316364297,12,0
74000.12945898242,113531.90009025694,723.9722486487427,21071.177808729695,48,1
105630.1868147814,13263.291793247306,432.02188080357485,18761.173053378167,48,0
31532.504375254885,80746.59298297792,607.0725777126822,17980.14560328887,48,0
112420.89593746675,20156.84846204914,740.8311041211841,24684.490463054106,36,1
87965.74692781155,31430.33591456952,606.2278148034095,40449.84476174622,120,0
52903.341383431616,73662.62131656341,578.2078049051419,10823.356094987465,12,0
94068.60441548831,80826.58141025472,608.384520288705,9688.142919935552,60,0
26811.194627650977,11861.472526576938,449.0070735531426,39275.59842797044,36,0
35264.5751541698,82714.16507170981,721.5478431783033,11507.795902121694,48,1
41742.30830280899,81349.41485399583,637.7113958023087,23241.42299529056,48,0
44130.66875807954,21861.397734653227,622.7675390005238,11123.038027762015,48,0
28303.270717192416,97959.4278077333,623.1331383590958,0.0,120,0
96692.49201285976,6294.27115255886,651.4079798464584,22973.377899379426,84,1
52234.367988905055,31256.82251667154,715.3437370672067,36727.51841039077,24,0
70575.14905070639,64370.07872275966,644.7936458800751,19069.17722310913,84,0
42889.45900758958,24393.011458921806,513.8363451820187,0.0,12,0
20000.0,57914.57257038023,707.5516121544067,21636.05874575623,60,0
68101.72075174266,57232.28236409886,699.8569691004226,8660.729170319119,12,1
20000.0,44387.77190231838,670.552699821646,0.0,36,1
57940.97861743594,74972.01615771679,757.5241306961319,18786.744174146894,24,1
20000.0,43149.17622027083,653.0378676412959,27765.26290832049,36,0
119618.27997692424,56946.23206441417,761.1376088989256,37665.58217197875,120,1
87340.88166524164,84394.15632463708,790.7211021478397,46352.82109943211,120,1
63172.61373814441,73720.5863007752,708.2312885524483,29764.035160797644,48,0
97911.20032964007,73580.51872442625,575.2066378122063,34003.51112908391,48,0
34610.520676027925,15524.611933496592,636.9214281497559,731.5182488290011,60,0
76304.3813601028,65743.77726503965,773.8856034058374,44327.38702319381,12,1
65994.3130115614,23645.036270914858,500.23721339304933,39010.402723573265,36,0
67920.6024400101,11557.550606659213,610.8046331821391,14493.267725502152,84,0
98170.60500320303,47848.809611450946,615.7035163553256,30224.901879317644,48,0
81974.76308339406,22871.144400452307,563.4789399646266,28716.02275172915,60,0
68661.7098847507,73718.53156519932,737.2878949918786,42053.202658255905,60,0
20000.0,74436.06379085973,687.6815071040777,17733.383417601737,36,0
31198.61114161609,5000.0,578.8941643399507,8806.510434499827,12,0
56318.731992128276,25150.923812693298,710.551292023584,12650.024455079843,24,1
62801.171228299536,6206.399842460036,634.1583765331782,33451.93975045801,120,0
26093.88825978229,36121.12170221328,560.9805426777657,0.0,60,0
132350.30026735264,63655.270096064734,578.7081589757133,0.0,120,0
105491.82165760719,42731.35705464835,693.605107477594,33413.735104519685,36,1
78063.5496117745,32307.22277998594,743.9009878521839,24122.081962329492,48,1
62161.10583851234,89005.29580439418,601.3231767045214,20276.950044547662,24,0
53633.73090296545,5000.0,704.4441333669012,416.80058017315605,24,1
31442.44619933293,87106.15680554675,808.1754157577483,0.0,12,1
62324.41555556587,33671.35120533543,524.1129443629748,10482.063747527212,36,0
67732.57620428252,47656.72969661631,685.5669872838623,25425.426490545222,12,1
22747.182735551272,34179.09986839674,733.0655691295408,11213.664308491923,60,0
70025.29251734693,96286.64316617354,640.485018340117,33501.503003630336,60,0
55342.228535257535,13070.645095842214,773.8283210855647,5689.1098696956215,84,1
20000.0,50352.091091658076,850.0,12209.82390260624,120,0
34188.44967661494,65823.1595557999,684.3355348386303,30548.01582026554,36,0
47591.83399735067,5000.0,626.6410267722001,14346.274752731508,48,0
116630.6297202057,22403.05488661539,747.6982807661957,15089.750595161055,84,1
76696.59373601274,45554.64399505313,734.2068860377901,10347.67319526781,84,1
20000.0,23400.048959468757,398.11690450818156,7565.888887957279,60,0
74581.08868252911,25532.246863425502,649.7264443908887,25312.660308443148,60,0
20000.0,39504.120107706876,610.5400533260886,27255.594419669378,48,0
92480.7316166122,69487.4399493852,689.6705691513916,23407.22656326924,84,1
45866.260445463646,39718.46669365567,630.634171970621,10757.245916698383,24,0
57190.91433782488,82352.7858341884,641.4823907728999,16977.62150129941,120,0
99773.8994262657,20067.266520219357,563.6787240538919,43939.02175131765,36,0
21385.092942472504,12442.332185796426,723.4529218424487,0.0,120,1
20000.0,107790.36217163401,815.5042221468732,48288.36920642959,24,0
42492.020209619855,30261.25617003466,565.2328050784965,21495.797691763204,12,0
91151.3655305795,10672.639787835207,510.29449768530264,17298.10415035244,48,0
20000.0,5000.0,652.0003219827464,34300.675082025155,36,0
20000.0,82253.10361426817,647.1344338964736,0.0,48,0
46465.23424773004,39760.86456019822,767.093278612036,40704.79361869626,48,0
76552.22399732762,42388.70794800804,527.0805047621468,47865.88743422572,24,0
96007.85249216488,45223.94865240081,596.2044824975902,36319.59301188649,24,0
46105.15913743803,80388.28654009344,435.22967607331475,0.0,12,0
47657.20178651993,44614.10498072239,787.4983636211823,31462.516967007236,36,0
94617.02202767241,120321.61336497878,675.0544628323364,44689.97837028025,48,0
20000.0,54012.81722162688,603.6567086019204,43141.23181603633,120,0
48344.37674450972,81853.54300874964,517.7728521408824,0.0,84,0
65712.71669775173,74157.1957371322,526.9523941822749,35245.35247404509,120,0
73476.56163855102,48906.58039225887,691.4266899791392,46933.55604168721,12,0
44705.79920427352,32390.8704193861,539.257495439929,20441.985779690287,48,0
61033.23035117524,59958.91785699661,660.4005423148569,0.0,120,1
20000.0,65302.96193621819,850.0,32429.78889087401,12,0
40252.54762998455,32822.41855620418,615.241237705518,35807.86952977625,48,0
73605.26137663402,54990.165978519675,553.8555556025622,17911.877535111464,24,0
30531.178972359612,87086.14934778788,688.2007205452763,2139.148162042635,60,1
61769.52664768792,112098.43217209037,527.4208259218273,34728.08126054245,12,0
73406.17502408093,75631.07961048264,821.9984530329403,8467.867015673628,12,1
49723.52397426705,105882.79059140847,790.3619668528336,25960.20089808306,60,1
65113.913129897126,31118.77366380633,633.5828381046356,43372.49532519419,24,0
31118.02304146163,71056.46756177882,560.270681857578,0.0,12,0
53801.6616091186,90155.58525743816,607.4230127224639,33616.4599695388,24,0
78306.48508767667,23110.000010840122,620.4334387914572,16901.26954520299,120,0
64709.188829053026,35432.29663864972,688.3567131707065,17290.200740231372,120,1
42404.06191308193,102137.1428550575,753.9632329301116,27714.746517992404,120,0
66726.4921287238,20747.034326391804,546.348736924141,8429.23952878764,120,0
81438.29371909854,9766.099020328678,751.0909565342745,2374.712946070358,84,1
20000.0,95839.44720918534,711.7685612811298,0.0,48,0
94772.22194867693,85902.89674941316,599.2210509193394,38476.44064128822,84,0
49912.35783956784,62963.60731951308,541.328810432299,14424.917223365544,120,0
72764.69799720691,48628.67736062517,661.6232717292568,28549.10618536049,48,1
95917.40770935683,36844.26483185054,544.0411516297916,12724.518876775175,60,0
20000.0,58458.46621427154,752.3680849162606,2573.592449375661,120,1
38716.769927173606,97394.20872204649,537.6117227867795,29784.689149087095,36,0
51343.53912372886,57156.98378426228,704.7706193163144,24919.438605872332,120,0
36487.39436626715,115008.77801740897,641.9383635184918,16446.51269018861,24,0
112048.09727510426,23061.74043079309,593.9375115624799,24528.440951622026,120,0
34296.837185196215,49409.57737015192,639.7168493680709,5592.731656339951,36,0
43333.596615394,38808.23997008253,757.9983169634202,35908.99661832967,36,0
66131.6709480893,17445.753705130017,530.7742591006211,39385.91957801712,24,0
23935.514217717333,45407.48800971034,608.7843444808183,31389.56857005381,120,0
48129.57864731208,62519.879049813186,574.8256435312812,14420.213613594951,36,0
69523.59783750525,65726.9053985609,646.1382866451286,20890.20192025114,12,0
50014.18786852466,115113.56536833668,581.5319107487346,43532.54672202145,120,0
57198.39423300155,63934.02409170679,473.19187576133857,39217.49326416766,48,0
44120.03662654887,84504.10411038848,544.4862453067637,49908.03635763088,84,0
20000.0,51982.82738896928,813.7755018538112,8292.217200302393,60,1
69647.79634017716,100341.66801357786,674.6728211286272,6946.815740193013,120,1
112647.99214941724,121953.47856764209,671.2362053808077,22015.554313731638,24,1
60552.04892350314,65932.5539292785,621.7387609991362,26103.436359444502,60,0
66757.92351742649,20220.22953645256,644.8374575890831,17865.66252410656,84,0
80781.68265350579,33535.84931668495,607.018807716862,14154.733582468914,48,0
21920.085103599027,58458.02909615486,702.6928531041065,39010.92774243694,60,0
111075.43974388816,63694.941057519376,660.0808854259373,18639.018641792904,24,1
66069.86389268406,70952.75403153116,532.8731789841385,1771.8287312251414,60,0
108955.70697267327,63805.93043690123,675.3724503104193,3504.6636959671305,36,1
38009.01013428032,50209.54748767816,404.1258076728449,23705.964877002523,36,0
114541.85767673474,30914.04676393614,691.3859199677786,65039.787273675305,48,0
83254.6648210435,62034.14783792688,509.06431431634786,5360.84384382232,120,0
76591.20257557076,105649.6207244197,640.3944913829924,15276.888969904103,36,0
67020.73363059443,80597.85816283265,530.537239680381,56072.0716289906,60,0
52544.14145776652,66041.11848908594,650.2823199533098,12735.789052422962,12,1
96015.94975421618,80887.00771468254,707.8278519276222,26831.912619071078,60,1
64210.79609544141,38868.079132974424,800.282708524958,48138.66083886847,12,0
